names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000261759,3.0469093,2.6293125,0.0023120740079270196,0.03877884128451159
ENSG00000287593,3.0411503,1.7484485,0.0023567619595988953,0.03944646605859035
ENSG00000005073,3.0405078,26.37171,0.0023617954438884398,0.039503432973140254
ENSG00000166685,3.036383,1.6336147,0.0023943509238074944,0.039965212802616
ENSG00000259952,3.034264,2.0127351,0.002411232634448571,0.04016400971030623
ENSG00000085415,3.0309281,2.4536974,0.0024380332661613348,0.040580424695046434
ENSG00000265148,3.0285614,1.5539017,0.002457212242516514,0.04084567620687945
ENSG00000197299,3.0254056,2.040058,0.002482998978622,0.04123621998151207
ENSG00000108469,3.0252705,2.2890005,0.002484109637440486,0.04123621998151207
ENSG00000258738,3.0231967,0.40188828,0.002501196754331294,0.04143472627339251
ENSG00000285627,3.021923,6.055559,0.002511743696956858,0.041581024753720226
ENSG00000106541,3.0146987,1.1767242,0.0025723457219320456,0.04252617388591068
ENSG00000282121,3.0125914,5.9964743,0.0025902755127489366,0.04279339967756184
ENSG00000004700,3.0122194,2.9010377,0.002593451429943256,0.04281668178208771
ENSG00000149418,3.0012872,3.1100476,0.002688409489664069,0.044324008429590736
ENSG00000166971,3.000329,2.3693516,0.0026968801505523454,0.044433438020929056
ENSG00000078487,2.9971848,2.3210256,0.0027248555405489754,0.044833400462148655
ENSG00000003147,2.9969592,2.9092102,0.0027268710936247022,0.04483612471172882
ENSG00000257337,2.9928231,0.54601777,0.0027640991445732044,0.045417428385000805
ENSG00000169715,2.9850578,2.639642,0.0028352470080495766,0.046487874508809285
ENSG00000229335,2.9848776,5.97627,0.0028369188974471417,0.046487874508809285
ENSG00000157870,2.984111,4.0373816,0.002844034474710449,0.04657298616829895
ENSG00000148826,2.9714434,4.3566647,0.0029640360320494687,0.048477926730369235
ENSG00000147459,2.971105,3.109838,0.0029673013063708877,0.0484932666629837
ENSG00000115392,2.9615705,1.2679703,0.0030607441994070475,0.04988580794675804
ENSG00000114054,2.9580767,1.5885853,0.0030956509438833453,0.05035315186305823
ENSG00000285847,2.9569497,4.983504,0.0031069883798677126,0.050503668929895294
ENSG00000264019,2.9565213,4.0334725,0.0031113065226856047,0.05053996305885276
ENSG00000106400,2.9561157,3.1927915,0.0031154024414588154,0.05055537439937897
ENSG00000101076,2.9560142,2.4564068,0.0031164271890028127,0.05055537439937897
ENSG00000175793,2.9498155,1.9657464,0.003179636976030915,0.051511819352329714
ENSG00000137960,2.943504,3.258308,0.003245194569892663,0.052538767933145346
ENSG00000135916,2.9410584,0.64084315,0.003270927492410003,0.05292002583848386
ENSG00000141551,2.939954,1.4218763,0.003282609630388335,0.05303821800139446
ENSG00000105552,2.939695,2.4473662,0.0032853568576701256,0.053047241040968134
ENSG00000155026,2.9386804,4.4688373,0.0032961270214835153,0.053185708716827214
ENSG00000010361,2.9262493,1.9926342,0.0034307589329884525,0.05517443497007839
ENSG00000213741,2.9226766,0.90801316,0.0034703675095968185,0.05577442106272447
ENSG00000228919,2.9193294,4.0373816,0.0035078542831363676,0.05626496122176903
ENSG00000231851,2.9190137,3.462326,0.0035114073281265756,0.05628470106116117
ENSG00000204352,2.9111245,26.094202,0.0036013045829092465,0.05768752007362095
ENSG00000197301,2.910764,4.9713182,0.0036054637695752743,0.05771599730477302
ENSG00000237836,2.9090958,2.935519,0.003624756895819789,0.05798654001788014
ENSG00000166262,2.9058163,2.7099373,0.003662965394778489,0.05855912223473052
ENSG00000166912,2.8949404,2.0119753,0.003792305995264834,0.06054698820898453
ENSG00000226065,2.8926413,26.258776,0.003820174321418801,0.06095177409737067
ENSG00000124795,2.8874457,1.4413229,0.0038838378974892494,0.06188605870055848
ENSG00000250616,2.8697512,3.95316,0.004107949313689857,0.06507206507620089
ENSG00000135525,2.8688946,1.9680487,0.0041190900495484085,0.06520592190780877
ENSG00000271976,2.865164,6.1674166,0.00416793131119942,0.06589300930086703
ENSG00000279085,2.8556745,26.11147,0.004294551153236459,0.06771811434602396
ENSG00000230583,2.8532403,3.0299497,0.004327590477238279,0.06810615766645904
ENSG00000272720,2.846433,26.085497,0.004421205002634698,0.06939917386260008
ENSG00000260005,2.843728,2.561933,0.004458909577090922,0.06994571683519456
ENSG00000286035,2.8372815,5.05468,0.0045499496236974316,0.07128156372329085
ENSG00000167720,2.8348243,2.778903,0.004585087529026345,0.07178564686917474
ENSG00000023041,2.8300345,0.588272,0.004654297790208451,0.07274877763805716
ENSG00000122958,2.8272507,1.2410963,0.004694954447951578,0.07331631185602736
ENSG00000236915,2.8128023,4.566253,0.0049111847481330025,0.07634860394852563
ENSG00000108641,2.810007,1.8597413,0.004954039410903613,0.07696544818119229
ENSG00000136153,2.808497,3.1410868,0.004977335220967383,0.07727702975270165
ENSG00000129521,2.808294,3.1137612,0.004980472044632777,0.07727702975270165
ENSG00000140395,2.8061864,2.5217266,0.005013166073281801,0.07773454443509772
ENSG00000272701,2.7984438,2.397746,0.005134949937609242,0.07952117999226682
ENSG00000119729,2.7956939,1.7137783,0.005178842942200115,0.08004747292548597
ENSG00000187446,2.7935188,1.5564309,0.005213801421384923,0.08053645076398024
ENSG00000103148,2.7877822,1.1018426,0.005307022527175609,0.08187205472223301
ENSG00000248445,2.7813807,5.8089275,0.0054128243780719185,0.08339810020785189
ENSG00000261691,2.7802873,4.217667,0.005431081846887181,0.08362623865384862
ENSG00000279660,2.7640016,5.365712,0.0057097237575524686,0.08774943880028005
ENSG00000248774,2.7628973,5.799837,0.005729080154833518,0.08797791067954401
ENSG00000163636,2.7601697,1.1269833,0.005777132346515515,0.08850479111893175
ENSG00000161048,2.751289,1.8822876,0.005936128406363485,0.09071122828286597
ENSG00000156030,2.7473104,0.8940985,0.0060086243013328265,0.0917034121959083
ENSG00000187416,2.745,5.0391417,0.006051090524052506,0.09229341091311297
ENSG00000273221,2.743377,3.8728096,0.006081081916846572,0.09269251656395819
ENSG00000173848,2.7420585,1.7453657,0.006105548441265146,0.09300695915933506
ENSG00000109787,2.7401876,2.0113993,0.0061404137683989096,0.09336202515113926
ENSG00000116161,2.7372572,0.7753675,0.006195382552507002,0.0941387407790343
ENSG00000229893,2.7368402,0.926302,0.0062032409421735974,0.09419908989631536
ENSG00000113272,2.7338986,1.6206036,0.0062589298702501565,0.09498523752998296
ENSG00000104067,2.7303486,2.7911456,0.006326739755089979,0.09589422433043197
ENSG00000152465,2.726697,1.0005327,0.006397176183296609,0.09688701398256314
ENSG00000289952,2.723316,2.5028574,0.006463023405798791,0.09777642650620443
ENSG00000140526,2.7222002,0.5949434,0.00648488641984353,0.09804598083052266
ENSG00000140836,2.7160578,2.6774373,0.006606438940631658,0.09982148015283594
ENSG00000160613,2.710648,1.623272,0.006715186972698325,0.10133827613344745
ENSG00000078124,2.7067823,3.242923,0.00679387941905291,0.10246201717496349
ENSG00000125148,2.70552,1.7767032,0.00681975381544195,0.10278827952179795
ENSG00000260136,2.7048888,1.2768025,0.006832724190463086,0.1028558406708468
ENSG00000246763,2.69851,5.943386,0.006965067141187076,0.10465304850205207
ENSG00000224687,2.6982958,5.804389,0.006969549421000971,0.10465551410618311
ENSG00000229502,2.6976533,4.2580404,0.006983011809338173,0.10479273944960987
ENSG00000210082,2.6953654,3.8241255,0.007031146712992069,0.10544979686638355
ENSG00000198478,2.6939228,3.0757804,0.007061650746326131,0.1058417857068399
ENSG00000205485,2.6889977,0.7248473,0.007166690820140752,0.10728345813275555
ENSG00000204371,2.687589,2.6330285,0.0071969934776022,0.10767057649578206
ENSG00000101347,2.6851094,1.0504323,0.007250605578421831,0.10833888828522287
ENSG00000108846,2.6828215,2.6666212,0.007300392559992713,0.1088814240516821
ENSG00000287182,2.6798463,5.8134527,0.00736559893926977,0.1097706296070295
ENSG00000228748,2.6782796,3.5456545,0.007400140633922117,0.11009810215085111
ENSG00000177106,2.6746056,2.080171,0.00748172274966601,0.11124357825822419
ENSG00000113384,2.6730163,0.49158865,0.007517257449385958,0.11163495805350372
ENSG00000148700,2.670323,1.2157199,0.007577835816378721,0.11232809103715884
ENSG00000184730,2.6659162,2.4098322,0.0076778851582945526,0.11367590887776331
ENSG00000255867,2.6650257,2.394006,0.0076982429170130385,0.11390391656698902
ENSG00000180525,2.6611938,4.835002,0.007786411803247471,0.11506797345335713
ENSG00000186834,2.6585453,0.65582913,0.007847879752494964,0.11583508750393907
ENSG00000214029,2.658241,1.7871314,0.007854969795900767,0.11586917101244736
ENSG00000177374,2.6570013,2.076613,0.007883914502888048,0.11622539652797732
ENSG00000289731,2.6523354,5.9224744,0.007993710183491142,0.11770082624975171
ENSG00000235434,2.6517718,4.8080482,0.008007062776490824,0.1178211846073681
ENSG00000124429,2.6515803,1.5470033,0.008011607205518346,0.1178211846073681
ENSG00000222001,2.6511858,3.846544,0.008020970655534124,0.11788735282445423
ENSG00000250365,2.6507576,1.1977487,0.008031147780237233,0.11789394161225293
ENSG00000260279,2.6477597,1.8694977,0.008102711967132165,0.11865699530840795
ENSG00000165949,2.6398478,1.5921707,0.008294325716543836,0.12131640197112638
ENSG00000159173,2.6389914,3.828782,0.008315311544645232,0.12154999432811932
ENSG00000160401,2.6372557,0.950504,0.008357981167705876,0.12210007931315225
ENSG00000157483,2.636692,2.3652644,0.008371877001272598,0.12222940421857995
ENSG00000228436,2.6337168,4.8918357,0.008445590185014831,0.12315723449098642
ENSG00000117115,2.6331646,4.284381,0.008459335488179358,0.12328349662748943
ENSG00000170545,2.6317108,2.9578576,0.008495617813739129,0.12371277084802745
ENSG00000236364,2.6315753,1.3632329,0.008498999977800202,0.12371277084802745
ENSG00000108474,2.6311698,2.67463,0.008509153695099421,0.12378622386220262
ENSG00000023572,2.6307528,1.4085301,0.00851960076164834,0.12386385366485253
ENSG00000019995,2.630257,4.733777,0.008532039227527039,0.12389604716497622
ENSG00000148180,2.624723,1.1671487,0.008671946750665314,0.12570173531646206
ENSG00000270194,2.6202712,0.27399483,0.008785984161333485,0.12727860856788903
ENSG00000090402,2.6157744,5.446115,0.008902534837491,0.12888998466035356
ENSG00000153904,2.6154926,1.3954055,0.008909883277681866,0.12891936186143146
ENSG00000229018,2.613881,1.7485901,0.008952020575415968,0.12945177247361658
ENSG00000286950,2.6113338,1.122856,0.009018978159412015,0.13034225084765033
ENSG00000287458,2.6063073,3.2467835,0.009152429131649912,0.13219205747000434
ENSG00000222043,2.601788,0.3856047,0.00927391718204639,0.13370770780730298
ENSG00000264575,2.5976856,0.9083868,0.009385439413871072,0.13523514247002336
ENSG00000118322,2.5960965,3.3950202,0.009428959418876207,0.1357814976089624
ENSG00000235872,2.595826,3.8376884,0.009436384979836175,0.13580773537488688
ENSG00000111319,2.5948567,3.109838,0.009463036091561954,0.1361104704540626
ENSG00000116285,2.5931437,2.6099896,0.00951030460787162,0.13670921855063856
ENSG00000255435,2.5878465,3.0800166,0.009657798773121713,0.13874713163330044
ENSG00000261707,2.5867646,4.6903663,0.009688174839769902,0.13910106955963467
ENSG00000050405,2.5859756,1.522079,0.00971037771423417,0.13919944540990273
ENSG00000154639,2.5858066,3.5059733,0.009715141369595698,0.13919944540990273
ENSG00000162694,2.5857728,3.1182365,0.00971609435058577,0.13919944540990273
ENSG00000109390,2.5857053,0.922982,0.009718000562533233,0.13919944540990273
ENSG00000136842,2.5850627,2.5639553,0.009736126207927314,0.13937670098956076
ENSG00000272841,2.5775568,0.6374357,0.009950153713147046,0.1419514532270629
ENSG00000286864,2.577523,3.8597326,0.009951127208812504,0.1419514532270629
ENSG00000124145,2.5734317,3.092903,0.010069548263888539,0.14324248753133087
ENSG00000183255,2.5693746,1.1620001,0.010188228456877245,0.14473734166522678
ENSG00000234684,2.567605,2.3232152,0.010240375021443864,0.14539292854113267
ENSG00000177889,2.5656667,1.2897409,0.010297776341423266,0.1461223111304065
ENSG00000086548,2.5543962,3.5316892,0.01063721251372845,0.15067415691567662
ENSG00000261602,2.5503953,5.715514,0.010760084254982755,0.1523255852825713
ENSG00000138382,2.5444107,2.2597728,0.010946228302086728,0.15487027970191122
ENSG00000212907,2.5423934,0.2395738,0.01100961927113146,0.1556762734277375
ENSG00000288066,2.540218,3.519314,0.011078333440298646,0.15637419292899127
ENSG00000258752,2.5396209,1.2971197,0.011097269690370608,0.15655030745973345
ENSG00000264235,2.5393279,2.7911456,0.011106569679747026,0.15659035646209943
ENSG00000279753,2.5389671,2.363757,0.011118025324264005,0.15666073358073396
ENSG00000070831,2.53562,0.62467164,0.01122484980329582,0.15798226471119484
ENSG00000130340,2.5351014,2.289949,0.011241476277405762,0.15812444518816368
ENSG00000166986,2.5337603,0.64244777,0.011284589754572688,0.15854685060395576
ENSG00000279029,2.5318332,5.6764984,0.011346799804570207,0.1593285284261666
ENSG00000182718,2.5291169,0.99594086,0.011434992877978596,0.16047393595291792
ENSG00000102572,2.5235155,2.022895,0.011618791710602684,0.16286468241652208
ENSG00000152785,2.5229745,25.914885,0.01163668095902959,0.16302115590927235
ENSG00000280067,2.522028,2.3195539,0.011668045952895209,0.16327180237550132
ENSG00000205923,2.5207655,3.0453522,0.011709982602025082,0.1637640729040276
ENSG00000110628,2.520405,2.4257271,0.011721989034214937,0.1638374430410803
ENSG00000267801,2.5196385,1.6834092,0.011747538966288884,0.16409991607318583
ENSG00000086062,2.5191314,3.8198237,0.011764474158714665,0.16414726293069004
ENSG00000143167,2.5186355,2.0691988,0.011781053947496112,0.16428401810789173
ENSG00000131069,2.5167196,1.4235339,0.011845307102752145,0.16505876745926523
ENSG00000152520,2.516573,1.334066,0.011850233346225512,0.16505876745926523
ENSG00000272398,2.5145218,0.81655586,0.011919391766090047,0.16592669663581755
ENSG00000127564,2.5133948,4.8438826,0.011957543030201705,0.1662667888008999
ENSG00000106993,2.5060465,1.8719492,0.012208954063776818,0.16937390422993417
ENSG00000106772,2.5040855,4.2668705,0.012276835314613462,0.1700236461056982
ENSG00000184434,2.5033193,3.7788546,0.012303454356192997,0.17021946786344377
ENSG00000259185,2.503274,3.7788546,0.012305021773260994,0.17021946786344377
ENSG00000099942,2.500062,1.9748199,0.012417156561155737,0.17148846422751202
ENSG00000135002,2.4965458,1.8044835,0.012540951501529096,0.17298947102507636
ENSG00000105617,2.4956892,1.8323344,0.01257127170010431,0.1733090676471718
ENSG00000170231,2.4944944,4.919084,0.012613668780674589,0.17379469958409854
ENSG00000141568,2.4931984,3.0628128,0.012659808729012076,0.17423232501779481
ENSG00000163472,2.4908316,2.2015707,0.012744449917368493,0.17529766640030806
ENSG00000204685,2.490392,0.38400555,0.012760224022012965,0.17541508190442778
ENSG00000286757,2.4854443,4.7098117,0.01293897931100034,0.17767087964952083
ENSG00000172572,2.480046,2.394134,0.013136546109498801,0.18017958772485168
ENSG00000160908,2.4796064,1.3671128,0.013152748754065892,0.18029978439114305
ENSG00000141027,2.4786823,0.5976746,0.013186873501931743,0.18060895775873506
ENSG00000289096,2.4767663,25.934267,0.013257869405903788,0.18133054340941546
ENSG00000235522,2.4763155,5.600552,0.01327462335266814,0.18145728797251273
ENSG00000029725,2.4723258,1.6290975,0.013423713442846222,0.18328851774694144
ENSG00000158793,2.4667807,0.77026016,0.013633380383333038,0.1859418159653683
ENSG00000039319,2.4609315,1.4699154,0.01385768372059957,0.18847071978252034
ENSG00000189223,2.4588578,2.7028153,0.013937984364216076,0.18935033018561706
ENSG00000168748,2.458531,1.8981315,0.013950677846947354,0.18941659848661963
ENSG00000185046,2.4577982,5.574375,0.01397916583321825,0.18965642361570942
ENSG00000259426,2.4576743,4.719443,0.013983991954170355,0.18965642361570942
ENSG00000075142,2.4565134,1.07083,0.014029253404709448,0.19016386214571487
ENSG00000198546,2.4516785,2.132464,0.014219163327975145,0.19263031996467614
ENSG00000107897,2.4502358,1.389362,0.014276264047205292,0.19329582985925556
ENSG00000072310,2.44903,1.5331153,0.014324151809486672,0.19371060760384523
ENSG00000112818,2.448861,4.921595,0.014330876358875,0.19371060760384523
ENSG00000272758,2.4480045,1.5627501,0.014364990223563747,0.19395537774835153
ENSG00000085491,2.443688,1.7043211,0.01453799840361252,0.19585488010558813
ENSG00000103061,2.4424255,1.5990599,0.014588936840620398,0.1964319295940422
ENSG00000140199,2.4382331,0.6669491,0.01475925625572557,0.1986148443163603
ENSG00000274021,2.4375117,0.8432772,0.014788734543797045,0.19890109345364326
ENSG00000100104,2.4360578,1.6635488,0.014848309449995474,0.1995915850416474
ENSG00000163453,2.434604,1.3027016,0.014908095727619714,0.20028415080631454
ENSG00000269318,2.4283602,3.3755512,0.015167270264698435,0.20331524454382263
ENSG00000283635,2.4252946,2.7243075,0.015295964572837184,0.20481381071120552
ENSG00000076067,2.4246974,1.1469041,0.015321152650518956,0.20503779991053417
ENSG00000266010,2.42073,3.8332417,0.01548936799605637,0.20706029936702824
ENSG00000251143,2.4157712,1.6662874,0.01570192134937806,0.2096703943931276
ENSG00000164733,2.414554,0.803898,0.015754484105932012,0.21023825272966895
ENSG00000182107,2.4101024,3.0053282,0.015948048020566687,0.21260555105965578
ENSG00000067992,2.403836,0.90841556,0.016224049867949935,0.21581013863865786
ENSG00000197822,2.4025173,3.846544,0.016282661129514774,0.2163337077095662
ENSG00000176293,2.4007592,2.8649402,0.01636109885916918,0.21699899163947156
ENSG00000107957,2.400624,1.837995,0.016367146258332813,0.21699899163947156
ENSG00000006747,2.3985503,3.07147,0.01646011926312827,0.2179931423285119
ENSG00000074755,2.3979077,1.0616857,0.01648901464582121,0.21825655868712335
ENSG00000173567,2.3967357,0.7062062,0.016541850871267475,0.21883640705023938
ENSG00000157916,2.3944027,1.2812123,0.01664745797041139,0.21999334316842448
ENSG00000119953,2.393129,1.9036238,0.016705357661813084,0.22063817345596834
ENSG00000162522,2.3919008,3.4139566,0.016761375261890234,0.2211370118928534
ENSG00000140450,2.389748,3.5500011,0.016859932287551362,0.22219538821157958
